cota cotb p flp localx localy pT hittime PID
7.02783 205.19003 0.00231 0 -28.37496 10.32173 0.00084 1.12375 11
-15.70956 113.69018 0.00301 0 17.30120 -25.48397 0.00248 1.15420 11
-1.49966 477.14306 0.00301 0 -23.05494 19.60046 0.00248 2.36129 11
0.01459 72.09327 0.00331 0 -23.84864 18.81111 0.00328 0.97190 11
-20.98838 193.77908 0.00252 0 -16.35309 25.87669 0.00134 -0.13130 11
1.92440 53.65506 0.00159 0 -30.16500 -2.27930 0.00112 0.13104 11
0.02906 431.16586 0.00241 0 30.14312 -0.68985 0.00086 0.13058 22
-1.14454 547.59450 0.00152 0 30.16812 -0.68272 0.00053 0.13090 11
-1.14364 0.58006 0.07347 0 2.19624 -30.17948 0.06612 0.92092 2212
-1.36457 0.01413 0.01665 0 2.18436 -30.16891 0.00817 0.91963 22
0.51739 86.04197 0.00088 0 -4.01627 -30.16538 0.00086 0.43475 22
-1.54182 1108.02736 0.00112 0 9.60038 -28.67748 0.00024 0.11055 22
-0.23688 22.02230 0.00051 0 -23.73170 -18.90626 0.00011 0.90639 22
-0.01326 52.67920 0.00149 0 6.35660 30.01737 0.00057 1.05036 11
2.00552 35.31757 0.01273 0 17.07553 25.58422 0.00968 0.79622 11
-1.77506 376.99896 0.00162 0 -25.83810 16.82165 0.00033 0.18370 22
-0.01654 88.96961 0.00099 0 5.07975 30.54626 0.00068 -0.06367 22
-3.27966 109.97820 0.00099 0 -25.78018 16.87957 0.00068 -0.06416 22
0.90767 42.49786 0.00065 0 -19.34214 -23.34178 0.00032 0.84896 22
-0.98605 28.05412 0.00467 0 12.10003 -27.63837 0.00374 1.35306 11
33.18105 61.46962 0.00467 0 -15.33238 26.29948 0.00374 1.82290 11
-0.71418 18.87447 0.00467 0 26.62981 -14.53488 0.00374 1.53033 11
-0.51104 52.09089 0.00467 0 -30.16500 -6.80862 0.00374 1.44096 11
2.77118 41.71910 0.00467 0 9.76331 28.60627 0.00374 1.43381 11
-0.57221 47.74929 0.00211 0 -24.77619 17.88356 0.00089 1.97009 11
0.79849 4.24308 0.01619 0 5.38652 30.41919 0.01453 0.73008 -11
0.66338 8.36653 0.01619 0 -2.24868 30.16500 0.01453 0.83003 -11
-0.22872 11.99515 0.00821 0 9.92255 28.54031 0.00601 0.73476 11
-10.22209 4.56525 0.01619 0 -27.53910 -12.33967 0.01453 0.71336 -11
-1.36716 5.12907 0.01619 0 -30.16500 3.81957 0.01453 0.73405 -11
-0.35942 4.67402 0.01619 0 23.39700 -19.26275 0.01453 0.73839 -11
-1.02928 4.03867 0.01619 0 29.61327 -7.33219 0.01453 0.73185 -11
7.88419 10.59179 0.01619 0 -21.71812 20.94163 0.01453 0.83014 -11
-2.24179 4.76910 0.01619 0 30.16500 1.72145 0.01453 0.73459 -11
-7.37407 3.86173 0.01619 0 -28.14458 10.87791 0.01453 0.88153 -11
-1.14893 5.54480 0.01619 0 7.36458 -30.16500 0.01453 0.87465 -11
0.09822 4.24250 0.01619 0 13.21960 -27.17462 0.01453 0.73784 -11
-0.33545 5.22882 0.01619 0 22.29489 -20.36487 0.01453 0.73303 -11
0.56343 5.57074 0.01619 0 5.24322 -30.16500 0.01453 0.75541 -11
-1.64717 414.00999 0.01446 0 -12.42255 -27.47771 0.01417 1.57930 -11
2.91365 31.74184 0.00536 0 31.03495 -3.89994 0.00412 1.63715 -11
0.50604 14.88806 0.00536 0 -17.25808 -25.40167 0.00412 1.16359 -11
-0.75782 599.31468 0.00097 0 18.30322 24.32118 0.00015 0.08425 22
59.77639 71.88123 0.00097 0 28.46683 10.09994 0.00015 0.07719 22
0.92755 167.87816 0.00041 0 -27.54206 -12.35833 0.00024 0.44416 22
-0.16685 4.76505 0.01757 0 6.50682 -30.16500 0.01619 0.55986 11
-0.50122 3.88472 0.01757 0 -17.02727 25.59744 0.01619 0.54123 11
2.76479 4.54645 0.01757 0 30.16500 6.91989 0.01619 0.58056 11
-0.43488 3.67569 0.01757 0 -5.93049 30.16500 0.01619 0.57374 11
-11.67468 4.13647 0.01757 0 30.16500 -3.55570 0.01619 0.55695 11
-0.30159 3.74271 0.01757 0 -10.15904 28.44235 0.01619 0.56409 11
3.51867 3.37428 0.01757 0 -30.16500 -1.12930 0.01619 0.56954 11
-1.03134 3.52703 0.01757 0 19.58392 -23.07583 0.01619 0.57402 11
8.49853 3.86346 0.01757 0 -30.16500 2.35966 0.01619 0.57578 11
-12.32923 4.25898 0.01757 0 30.16500 -2.56140 0.01619 0.56266 11
-0.51850 3.56035 0.01757 0 -11.09375 28.05518 0.01619 0.57839 11
0.54574 7.62397 0.01757 0 28.20100 10.74172 0.01619 0.57193 11
-0.37479 3.91113 0.01757 0 5.73598 -30.16500 0.01619 0.57915 11
-0.20645 3.74497 0.01757 0 -0.64265 30.16500 0.01619 0.58792 11
0.38498 3.44626 0.01757 0 8.32508 29.20200 0.01619 0.56120 11
0.88085 3.59806 0.01757 0 17.03876 25.62099 0.01619 0.55878 11
11.96945 3.55398 0.01757 0 30.16500 -1.93134 0.01619 0.58215 11
2.26628 4.16488 0.01757 0 27.65480 12.06035 0.01619 0.58844 11
-1.69345 3.50796 0.01757 0 25.01066 -17.64909 0.01619 0.57642 11
0.74531 3.76640 0.01757 0 16.96521 25.69455 0.01619 0.56428 11
0.50867 3.66961 0.01757 0 -18.00895 -24.65080 0.01619 0.57997 11
-1.02424 3.50416 0.01757 0 -23.95986 18.69989 0.01619 0.56220 11
0.19289 3.16712 0.01757 0 -3.44576 -30.16500 0.01619 0.68484 11
-1.34599 57.17305 0.00204 0 29.09776 8.57674 0.00201 0.02211 11
2.18591 33.72409 0.00161 0 -23.85161 -18.82034 0.00126 -0.17062 11
1.50732 1929.15982 0.00090 0 -5.73461 30.15384 0.00022 0.94142 22
-4.59330 76.34702 0.00090 0 30.16500 6.83575 0.00022 0.94180 22
0.94491 145.38742 0.00032 0 -29.76709 6.95916 0.00028 3.70074 22
-0.24161 1259.36484 0.00043 0 -1.45973 30.14000 0.00041 -0.05176 22
-0.38242 6.17989 0.01488 0 -9.42122 28.74796 0.01125 -0.13443 -11
1.15283 6.00666 0.01488 0 -20.71917 -21.94058 0.01125 -0.13502 -11
-0.36967 6.17045 0.01488 0 -15.71874 26.13945 0.01125 -0.13336 -11
-0.92806 5.42470 0.01488 0 21.96047 -20.69928 0.01125 -0.13494 -11
10.20915 5.58237 0.01488 0 -30.16500 -7.18784 0.01125 -0.13116 -11
-0.55626 6.35528 0.01488 0 17.60997 -25.35607 0.01125 -0.13175 -11
2.88262 6.19655 0.01488 0 -26.92433 -13.82386 0.01125 -0.13434 -11
-4.28622 6.61899 0.01488 0 -29.51114 7.57876 0.01125 -0.13347 -11
0.53427 5.77699 0.01488 0 11.40139 27.92775 0.01125 -0.13490 -11
-0.40594 6.17311 0.01488 0 12.49311 -27.47555 0.01125 -0.13482 -11
-19.48412 5.46282 0.01488 0 -30.16500 -0.59415 0.01125 -0.13483 -11
0.27846 5.98189 0.01488 0 -4.72415 -30.69355 0.01125 -0.13082 -11
3.08038 6.00093 0.01488 0 -28.56807 -9.85552 0.01125 -0.13463 -11
0.05661 5.78559 0.01488 0 2.28485 -30.16500 0.01125 -0.13449 -11
0.57041 6.00051 0.01488 0 -12.98519 -27.27172 0.01125 -0.13467 -11
-0.33586 5.75151 0.01488 0 11.92226 -27.71200 0.01125 -0.13488 -11
-0.53816 6.07427 0.01488 0 18.15383 -24.50592 0.01125 -0.13342 -11
-2.21941 6.43784 0.01488 0 -28.76347 9.38379 0.01125 -0.13440 -11
-0.44769 6.19442 0.01488 0 -15.64788 26.16880 0.01125 -0.13348 -11
4.23733 6.12929 0.01488 0 28.69427 9.55084 0.01125 -0.13454 -11
0.91387 6.12108 0.01488 0 16.83198 25.82778 0.01125 -0.13188 -11
0.23513 5.99416 0.01488 0 3.19170 30.16500 0.01125 -0.13410 -11
-0.68697 1386.21374 0.00051 0 -9.68793 28.62752 0.00049 0.38041 22
0.90862 858.94704 0.00051 0 5.55166 -30.16205 0.00027 0.43187 22
-13.91596 68.71327 0.00227 0 28.14424 10.87873 0.00208 1.36412 11
0.16024 4.83025 0.01367 0 10.37183 -28.35421 0.01357 0.82521 -11
3.36093 4.50670 0.01367 0 -30.16500 -5.56929 0.01357 0.84809 -11
-2.58567 4.89169 0.01367 0 29.96576 -6.48120 0.01357 0.81972 -11
4.96396 6.75787 0.01367 0 -29.14723 8.45731 0.01357 0.80628 -11
0.38030 6.89442 0.01367 0 9.43454 28.74245 0.01357 0.98428 -11
0.58053 4.16069 0.01367 0 -9.98369 -28.51498 0.01357 0.82984 -11
1.60517 5.71152 0.01367 0 -4.14013 -30.93546 0.01357 0.80002 -11
-0.44562 20.72227 0.01367 0 22.79696 19.86279 0.01357 0.82596 -11
-52.52165 4.31031 0.01367 0 -30.16500 2.02595 0.01357 1.12717 -11
-0.01031 4.06404 0.01367 0 -4.35152 30.16500 0.01357 1.31381 -11
-9.19008 4.63911 0.01367 0 30.16500 7.14860 0.01357 2.24420 -11
0.12620 128.26649 0.00545 0 -27.72448 -11.89213 0.00509 1.28595 11
2.11214 1280.21102 0.00151 0 -27.12508 -13.27387 0.00040 0.02154 11
-1.11738 63.66806 0.00151 0 20.59592 -22.06383 0.00040 -0.05624 11
-1.01762 260.67565 0.00151 0 18.20590 24.41850 0.00040 0.75067 11
-1.44809 213.47208 0.00151 0 3.85794 -30.16500 0.00040 -0.01537 11
1.15768 210.53989 0.00151 0 22.71012 19.94963 0.00040 -0.10699 11
-0.88306 53.02650 0.00151 0 -11.15399 28.03023 0.00040 -0.07989 11
190.13319 116.01254 0.00151 0 24.30767 18.35208 0.00040 -0.07605 11
2.29046 94.53672 0.00151 0 23.22695 19.43280 0.00040 -0.09751 11
1.29464 88.32584 0.00151 0 -25.85829 -16.39750 0.00040 -0.10242 11
-0.70694 50.14356 0.00017 0 18.66518 24.00502 0.00004 0.99250 22
2.41750 10.37906 0.00986 0 -26.23594 -15.48579 0.00932 0.75851 11
0.51703 239.79631 0.00339 0 -29.24058 8.18369 0.00314 10.42106 22
0.49130 893.28892 0.00198 0 27.28158 12.91806 0.00190 1.55834 22
-5.41273 315.11014 0.00055 0 -18.76030 -23.92641 0.00012 0.84543 22
1.30239 111.23585 0.00497 0 -8.40413 -29.16926 0.00340 1.95187 -11
-1.59735 37.14407 0.00460 0 -8.15202 29.27368 0.00324 0.88993 11
1.42187 43.39968 0.00460 0 29.41188 -7.81837 0.00324 0.96108 11
2.39828 31.02411 0.00460 0 15.67316 26.98660 0.00324 1.10143 11
0.35546 21.15148 0.00460 0 6.34817 30.02086 0.00324 0.90690 11
0.36911 28.28151 0.00460 0 -16.68854 -25.97121 0.00324 1.03595 11
-1.38532 34.84078 0.00460 0 -26.71479 15.94497 0.00324 0.93698 11
0.79023 27.79261 0.00460 0 -5.86087 -30.22271 0.00324 0.89157 11
0.29458 15.40953 0.00460 0 -13.68635 -26.98129 0.00324 0.96686 11
0.01161 96.51828 0.00460 0 28.07880 11.03673 0.00324 0.94819 11
2.56389 58.86979 0.00173 0 -27.94961 11.34861 0.00136 0.99420 11
-1.53330 68.84998 0.00460 0 -21.79441 20.86534 0.00324 0.87517 11
-48.25131 126.51374 0.00460 0 -25.59357 17.06618 0.00324 0.88567 11
-0.86201 52.46636 0.00460 0 22.26395 -20.39581 0.00324 0.88345 11
0.89950 23.77269 0.00460 0 18.80752 23.85224 0.00324 0.87403 11
1.09105 48.53335 0.00460 0 -0.44673 -30.16500 0.00324 0.90178 11
0.21865 165.03088 0.00460 0 13.34108 27.12431 0.00324 1.34361 11
-0.14949 50.24639 0.00460 0 15.42527 27.23449 0.00324 0.92735 11
-0.47852 186.50621 0.00460 0 -13.10787 27.22090 0.00324 0.87958 11
-2.45995 53.22945 0.00129 0 -20.43314 22.22661 0.00027 0.20945 22
0.04729 7.60615 0.00022 0 23.83661 18.79502 0.00016 0.34415 22
0.04785 100.68582 0.00051 0 -13.15067 -27.21119 0.00036 1.07449 22
3.88964 89.83844 0.00413 0 28.09879 -10.98845 0.00071 5.16083 11
-4.05257 11.48916 0.01741 0 28.55195 -9.89445 0.00144 1.01716 11
399.23000 193.87805 0.01345 0 30.81546 -4.42984 0.00366 1.32304 11
0.68386 488.59167 0.00143 0 26.65623 14.47111 0.00043 -0.01184 22
0.52716 9.37090 0.00884 0 -15.68464 -26.97511 0.00884 2.79813 11
-0.93151 12.68578 0.00884 0 -30.16500 3.85404 0.00884 6.21343 11
-0.02192 11.24154 0.00884 0 -5.93194 -30.19327 0.00884 3.31601 11
-5.11411 237.55670 0.00884 0 -7.96561 30.16500 0.00884 4.51781 11
3.25028 16.23894 0.00884 0 30.16500 5.40686 0.00884 2.68021 11
-2.11238 21.35381 0.00884 0 20.31885 -22.34090 0.00884 5.15977 11
-0.10068 8.47781 0.00177 0 18.13112 -24.49424 0.00123 5.72222 11
0.16550 10.35657 0.00884 0 -20.44903 -22.21072 0.00884 4.78498 11
-0.34134 16.68745 0.00668 0 0.44300 -30.16500 0.00507 -0.01618 11
0.36929 59.24507 0.00157 0 -22.18364 -20.47611 0.00043 0.94550 22
-0.58386 53.74019 0.00388 0 11.83476 27.74824 0.00055 1.00548 11
0.99052 440.29578 0.00343 0 -24.92120 -18.65986 0.00133 2.86759 11
-0.09501 684.32857 0.00055 0 15.64928 26.17460 0.00011 0.76059 22
0.77780 11.12015 0.00049 0 27.83281 -11.56755 0.00026 -0.20428 22
0.29846 9.29715 0.00993 0 17.55699 25.10276 0.00766 -0.08313 11
0.58782 9.14086 0.00993 0 -22.80522 -19.85454 0.00766 -0.08466 11
-0.24643 9.10703 0.00993 0 1.78279 30.16500 0.00766 -0.08494 11
-1.81740 9.81908 0.00993 0 17.76805 -25.29060 0.00766 -0.08182 11
-0.19538 10.45932 0.00993 0 4.41630 30.82107 0.00766 -0.08081 11
1.48860 8.26963 0.00993 0 29.34426 7.98163 0.00766 -0.08414 11
-17.82622 9.80137 0.00993 0 27.68565 -11.98588 0.00766 -0.08520 11
-0.01418 7.95007 0.00993 0 6.84678 29.81433 0.00766 -0.08477 11
-1.54222 8.85775 0.00993 0 22.98760 -19.67215 0.00766 -0.08479 11
-0.57203 10.09324 0.00993 0 3.05055 -30.16500 0.00766 -0.08450 11
4.47876 10.90170 0.00993 0 -29.96235 6.48944 0.00766 -0.08288 11
-53.04217 8.57263 0.00993 0 29.28371 -8.12782 0.00766 -0.08416 11
6.16087 11.88143 0.00993 0 27.24427 -13.05146 0.00766 -0.08490 11
1.84395 10.03590 0.00993 0 30.16500 7.31513 0.00766 -0.08117 11
5.14042 8.48112 0.00993 0 -30.16500 3.57273 0.00766 -0.08418 11
4.93776 8.71599 0.00993 0 -30.16500 2.17801 0.00766 -0.08489 11
8.16043 11.40399 0.00341 0 -27.73867 -11.84058 0.00339 0.01240 11
1.11920 9.75169 0.00993 0 -26.28385 -15.37011 0.00766 -0.08385 11
-15.44591 15.86933 0.00114 0 18.12016 -25.16887 0.00103 0.50197 22
0.39747 9.98038 0.00993 0 -19.50871 -23.15104 0.00766 -0.08466 11
-0.14832 9.56537 0.00993 0 3.90513 30.16500 0.00766 -0.08405 11
0.09501 7.84795 0.00993 0 10.99275 28.09701 0.00766 -0.08516 11
-8.35772 8.57421 0.00993 0 29.03210 -8.73525 0.00766 -0.08460 11
0.40874 8.17274 0.00993 0 -19.47109 -23.18866 0.00766 -0.08466 11
-0.48457 482.16423 0.00061 0 -2.35802 30.15595 0.00033 -0.16145 22
1.22611 21.00264 0.00995 0 -4.35635 -30.84590 0.00188 2.09919 -11
1.90376 39.53477 0.00672 0 27.41550 12.63807 0.00104 1.27364 -11
0.18202 89.85105 0.02068 0 -11.63976 -27.82901 0.00222 0.99376 -11
1.70364 76.82889 0.01080 0 28.77612 9.35325 0.00095 0.87472 -11
0.27280 87.58505 0.00414 0 -21.77273 -20.88702 0.00041 1.28846 11
0.87668 5.81040 0.04896 0 1.27184 30.16500 0.00542 1.84534 -11
0.27708 42.07233 0.06371 0 3.54646 -30.16500 0.00577 0.93265 11
-2.11153 69.16463 0.05929 0 25.64270 16.91800 0.00567 1.78129 11
-43.02417 356.72214 0.06193 0 28.36059 -10.35643 0.00611 0.94445 11
0.62082 427.76287 0.00825 0 0.90478 30.18798 0.00104 2.19287 -11
-14.29679 188.85712 0.02281 0 -1.57536 30.16500 0.00193 1.00155 11
0.47771 52.28274 0.00183 0 26.18613 15.60602 0.00053 0.45298 11
0.46743 178.04911 0.01046 0 -26.53655 14.82538 0.00097 4.62350 -11
-0.93170 880.07029 0.00066 0 -4.06823 -30.96439 0.00038 0.27525 22
-0.96363 4.99741 0.01180 0 -18.51808 24.97992 0.01144 0.21626 11
0.38175 4.48766 0.01180 0 10.59590 28.26140 0.01144 0.21308 11
-0.43887 4.49324 0.01180 0 8.24176 -29.23651 0.01144 0.21377 11
3.01724 4.77423 0.01180 0 -30.16500 -6.59086 0.01144 0.21551 11
7.66464 4.55338 0.01180 0 -30.16500 0.38489 0.01144 0.21304 11
-0.08051 4.43529 0.01180 0 -0.47048 -30.16500 0.01144 0.21303 11
-0.12484 4.38826 0.01180 0 -2.04149 30.16500 0.01144 0.21326 11
-36.75580 4.78724 0.01180 0 30.35809 -5.53404 0.01144 0.21543 11
2.54557 4.59650 0.01180 0 29.39150 7.86759 0.01144 0.21392 11
0.69127 5.10087 0.01180 0 -18.99306 -23.66669 0.01144 0.21365 11
-0.19322 4.76698 0.01180 0 4.06718 -30.16500 0.01144 0.21397 11
-0.84073 4.42697 0.01180 0 -18.36298 24.29677 0.01144 0.21403 11
-0.52527 4.55313 0.01180 0 -12.66808 27.40307 0.01144 0.21308 11
7.04233 4.44745 0.01180 0 30.16500 -0.92417 0.01144 0.21306 11
-1.66605 4.62919 0.01180 0 24.46088 -18.19888 0.01144 0.21415 11
-0.44011 4.57449 0.01180 0 -11.50884 27.88324 0.01144 0.21303 11
-0.99443 4.60742 0.01180 0 -20.28338 22.37637 0.01144 0.21316 11
-0.65989 4.78395 0.01180 0 -14.11282 26.80464 0.01144 0.21337 11
0.00709 4.61809 0.01180 0 1.52504 30.16500 0.01144 0.21314 11
-1.06464 4.45766 0.01180 0 20.53466 -22.12509 0.01144 0.21309 11
-2.10238 4.73036 0.01180 0 -26.22292 16.43683 0.01144 0.21575 11
9.11836 30.47985 0.00163 0 -26.24460 15.48158 0.00149 0.87811 11
0.02614 4.46460 0.01180 0 -1.46188 -30.16500 0.01144 0.21314 11
-1.41219 163.82396 0.00051 0 1.75755 -30.18021 0.00009 1.14546 22
0.35928 37.72965 0.00223 0 -18.07671 -24.58304 0.00197 2.31599 11
1.89677 7.42278 0.02018 0 27.43912 12.58104 0.01158 -0.05533 -11
1.14837 7.59834 0.02018 0 23.35532 19.30443 0.01158 -0.05474 -11
-0.19101 8.15117 0.02018 0 -4.36683 30.16500 0.01158 -0.05355 -11
-2.67014 5.69191 0.02018 0 27.62441 -12.13371 0.01158 -0.05547 -11
0.46009 8.55384 0.02018 0 12.80439 27.34661 0.01158 -0.05542 -11
3.10461 6.46897 0.02018 0 -27.84352 -11.60475 0.01158 -0.05550 -11
0.19588 7.29738 0.02018 0 5.98838 30.16989 0.01158 -0.05199 -11
0.78087 9.22821 0.02018 0 -17.71297 -24.94678 0.01158 -0.05281 -11
5.39493 8.68072 0.02018 0 30.16500 -0.94759 0.01158 -0.05534 -11
2.28570 7.40284 0.02018 0 28.21717 10.70266 0.01158 -0.05546 -11
-2.31245 8.02939 0.02018 0 -27.59626 12.20168 0.01158 -0.05524 -11
0.71661 8.11171 0.02018 0 -18.59782 -24.06193 0.01158 -0.05400 -11
0.72218 6.67303 0.02018 0 16.93257 25.72718 0.01158 -0.05176 -11
0.94513 7.59825 0.02018 0 21.07424 21.58552 0.01158 -0.05546 -11
1.30875 7.14663 0.02018 0 -21.31243 -21.34733 0.01158 -0.05559 -11
0.32429 8.04611 0.02018 0 9.83151 28.57802 0.01158 -0.05525 -11
-13.07334 8.23379 0.02018 0 -30.16500 2.61755 0.01158 -0.05483 -11
-0.60976 7.38108 0.02018 0 -12.34620 27.53640 0.01158 -0.05543 -11
0.71261 8.23541 0.02018 0 -16.87555 -25.78420 0.01158 -0.05180 -11
-1.24837 7.45871 0.02018 0 -23.06614 19.59361 0.01158 -0.05484 -11
-11.33977 6.91246 0.02018 0 -30.16500 3.91171 0.01158 -0.05409 -11
0.17918 8.56099 0.02018 0 4.78370 30.66889 0.01158 -0.05042 -11
2.51737 7.14665 0.02018 0 -28.77371 -9.35907 0.01158 -0.05507 -11
-0.85769 49.63951 0.00281 0 30.16500 5.11558 0.00056 -0.09798 11
-0.42382 8.43167 0.01352 0 -3.72636 30.16500 0.00953 -0.01152 11
0.59373 7.34574 0.01352 0 -22.37078 -20.28897 0.00953 -0.01259 11
0.15580 7.93335 0.01352 0 -11.29703 -27.97098 0.00953 -0.01270 11
1.19747 8.52180 0.01352 0 28.81614 9.25662 0.00953 -0.01164 11
-0.80157 7.62320 0.01352 0 13.27263 -27.15266 0.00953 -0.01231 11
-0.10043 7.54678 0.01352 0 -4.30991 -30.16500 0.00953 -0.01141 11
0.51690 8.68351 0.01352 0 19.66793 22.99182 0.00953 -0.01216 11
7.40547 9.36010 0.01352 0 29.91828 -6.59583 0.00953 -0.01031 11
0.71555 5.85296 0.01352 0 21.93371 20.72605 0.00953 -0.01274 11
42.27466 7.76055 0.01352 0 -28.82482 9.23567 0.00953 -0.01223 11
0.21340 8.73354 0.01352 0 -16.42742 -26.23234 0.00953 -0.00874 11
0.31690 9.05306 0.01352 0 17.74545 24.91430 0.00953 -0.01039 11
-0.18609 7.33301 0.01352 0 4.07712 30.16500 0.00953 -0.01133 11
-0.23173 7.95943 0.01352 0 -0.47630 30.16500 0.00953 -0.01268 11
-0.98383 9.23942 0.01352 0 -13.57256 27.02842 0.00953 -0.01222 11
0.77857 8.73025 0.01352 0 -25.83818 -16.44605 0.00953 -0.01038 11
3.59973 8.00528 0.01352 0 -30.16500 -1.55464 0.00953 -0.01241 11
2.63354 8.23544 0.01352 0 30.16500 1.84428 0.00953 -0.01247 11
0.57953 8.21237 0.01352 0 -22.00365 -20.65610 0.00953 -0.01264 11
-0.81318 8.37228 0.01352 0 11.43312 -27.91461 0.00953 -0.01265 11
0.53721 7.65105 0.01352 0 -22.69243 -19.96732 0.00953 -0.01241 11
0.00420 7.64311 0.01352 0 8.72560 29.03610 0.00953 -0.01192 11
0.40048 8.13776 0.03073 0 -12.58272 -27.43843 0.01465 -0.02277 -11
-0.93066 6.81505 0.03073 0 -19.99004 22.66971 0.01465 -0.02250 -11
0.98907 7.71760 0.03073 0 20.75857 21.90118 0.01465 -0.02292 -11
-0.11325 7.23529 0.03073 0 1.94675 -30.16500 0.01465 -0.02251 -11
-3.20404 6.80983 0.03073 0 -28.82765 9.22883 0.01465 -0.02224 -11
0.24940 7.27127 0.03073 0 -5.93863 -30.19050 0.01465 -0.01883 -11
-3.07267 7.00535 0.03073 0 28.54552 -9.90996 0.01465 -0.02266 -11
-3.81889 7.35024 0.03073 0 -29.78064 6.92812 0.01465 -0.01995 -11
0.05292 7.52484 0.03073 0 2.99779 30.16500 0.01465 -0.02203 -11
57.68197 7.92980 0.03073 0 30.16500 0.53605 0.01465 -0.02294 -11
-86.09290 7.87579 0.03073 0 30.16500 -0.69517 0.01465 -0.02287 -11
0.50529 7.61173 0.03073 0 13.15682 27.20063 0.01465 -0.02244 -11
-1.10361 7.16256 0.03073 0 -19.40393 23.25582 0.01465 -0.02191 -11
5.04217 7.39709 0.03073 0 30.16500 3.77388 0.01465 -0.02115 -11
-1.34446 7.59557 0.03073 0 25.45543 -17.20433 0.01465 -0.01889 -11
0.78037 6.64085 0.03073 0 -20.26897 -22.39079 0.01465 -0.02281 -11
5.45605 6.80704 0.03073 0 30.16500 7.31678 0.01465 -0.01686 -11
0.20250 7.10285 0.03073 0 -6.29998 -30.04082 0.01465 -0.01938 -11
-3.85660 7.87153 0.03073 0 -28.85986 9.15108 0.01465 -0.02212 -11
1.80892 7.68779 0.03073 0 27.30954 12.89387 0.01465 -0.02290 -11
0.23174 6.78197 0.03073 0 -7.08845 -29.71423 0.01465 -0.02040 -11
-0.40477 7.64792 0.03073 0 -9.12414 28.87102 0.01465 -0.02226 -11
1.60983 7.67734 0.03073 0 -26.96931 -13.71526 0.01465 -0.02202 -11
0.26469 40.62429 0.00421 0 27.07176 -15.58799 0.00122 0.00917 11
-0.07869 749.03515 0.00072 0 22.69900 19.97211 0.00034 0.69998 22
3.35719 790.96178 0.00051 0 22.51869 20.10570 0.00029 -0.10752 22
-1.21614 42.38638 0.00188 0 -15.98723 26.02823 0.00159 -0.05657 11
0.59699 20.37387 0.00680 0 -22.76735 -19.89240 0.00672 1.69414 11
3.38316 15.55154 0.00680 0 30.16500 -0.54191 0.00672 1.54383 11
0.97838 168.74447 0.00680 0 -29.58751 7.39439 0.00672 3.50806 11
0.22081 125.30032 0.00166 0 -17.34127 25.46737 0.00147 2.34739 11
0.45965 221.00469 0.00309 0 9.07487 -28.89143 0.00063 0.07892 11
0.80702 6.50359 0.01691 0 19.78248 22.87727 0.01492 1.02671 -11
1.31903 55.90361 0.00806 0 7.12436 -30.16500 0.00384 1.16768 -11
-0.65310 28.37647 0.00212 0 8.24803 -29.23391 0.00186 0.98083 11
-1.73672 15.76899 0.00806 0 19.98400 -22.67575 0.00384 0.12465 -11
-3.14047 71.48802 0.00212 0 -30.94609 4.11447 0.00114 0.38904 11
-1.11309 2205.30123 0.00806 0 -30.56516 5.06421 0.00384 0.07086 -11
0.31604 33.22844 0.00806 0 2.77499 30.16500 0.00384 0.23423 -11
-0.67412 26.05585 0.00806 0 -18.92744 24.81036 0.00384 0.15688 -11
-0.05302 78.06750 0.00806 0 -30.07484 6.21785 0.00384 0.40401 -11
-0.51160 24.57565 0.00806 0 -30.16500 -5.68215 0.00384 0.32333 -11
0.50671 12.39685 0.00806 0 7.88632 -30.16500 0.00384 0.38295 -11
-3.13032 14.31085 0.00806 0 -27.88413 -11.50669 0.00384 -0.05091 -11
3.81539 33.42590 0.00806 0 -18.69297 -23.96678 0.00384 -0.01918 -11
-0.94235 14.55784 0.03888 0 -27.67017 12.02324 0.01297 0.03323 -11
201.97477 12.49186 0.03888 0 -27.59574 -12.20294 0.01297 0.03292 -11
0.30912 9.87699 0.03888 0 -0.91087 30.16500 0.01297 0.03324 -11
1.05210 14.19668 0.03888 0 13.19655 27.18417 0.01297 0.03366 -11
0.26732 14.24680 0.03888 0 -3.57737 30.16500 0.01297 0.03500 -11
0.02645 12.39921 0.03888 0 12.14691 -27.61895 0.01297 0.03303 -11
-0.16602 14.22335 0.03888 0 -15.92404 26.05441 0.01297 0.03726 -11
-1.71619 13.07028 0.03888 0 30.16500 6.08172 0.01297 0.03963 -11
-1.10470 12.34648 0.03888 0 -27.91130 11.44111 0.01297 0.03300 -11
-0.52136 10.07842 0.03888 0 -22.66473 19.99502 0.01297 0.03369 -11
24.92365 14.02048 0.03888 0 27.11039 13.37468 0.01297 0.03375 -11
1.11246 12.98980 0.03888 0 -14.62494 -26.59251 0.01297 0.03507 -11
-0.03836 11.38149 0.03888 0 -12.73716 27.37446 0.01297 0.03337 -11
-3.99133 13.89071 0.03888 0 -30.16500 -4.24712 0.01297 0.03631 -11
0.79033 10.49166 0.03888 0 7.72343 29.45121 0.01297 0.03607 -11
-8.62735 14.85135 0.03888 0 29.39770 7.85261 0.01297 0.03582 -11
-0.03566 13.11415 0.03888 0 16.19018 -25.94417 0.01297 0.03739 -11
-3.85883 9.34522 0.03888 0 -30.16500 -4.13552 0.01297 0.03632 -11
